created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities
2022-01-22T23:59:33.000Z,None,"CD 100% Black 2004 https://t.co/Cqwjuz4YaC

#BitcoinCrash #DragRace #blackmusic #BLACKPINK #BBB22",en,1,0,1,0,1485039462006591490,1444668586623180804,1485039462006591490,nan,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/Cqwjuz4YaC', 'expanded_url': 'https://www.becodorap.eu.org/2021/05/100-black-2004.html?m=1', 'display_url': 'becodorap.eu.org/2021/05/100-bl…'}], 'hashtags': [{'start': 44, 'end': 57, 'tag': 'BitcoinCrash'}, {'start': 58, 'end': 67, 'tag': 'DragRace'}, {'start': 68, 'end': 79, 'tag': 'blackmusic'}, {'start': 80, 'end': 90, 'tag': 'BLACKPINK'}, {'start': 91, 'end': 97, 'tag': 'BBB22'}]}"
2022-01-22T23:58:25.000Z,None,One of her best trips in 2021 @ygofficialblink @BLACKPINK #BLACKPINK https://t.co/GeBKiHRo4W,en,0,0,0,0,1485039177435549698,1316852721715015683,1485039177435549698,nan,nan,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/GeBKiHRo4W', 'expanded_url': 'https://twitter.com/kpop_life_girl1/status/1485039177435549698/photo/1', 'display_url': 'pic.twitter.com/GeBKiHRo4W'}], 'mentions': [{'start': 30, 'end': 46, 'username': 'ygofficialblink', 'id': '878204370403250176'}, {'start': 47, 'end': 57, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 58, 'end': 68, 'tag': 'BLACKPINK'}]}"
2022-01-22T23:58:13.000Z,None,EvateseBlog Daily is out! https://t.co/3f4cCmOHRX #pressnight22 #blackpink,en,0,0,0,0,1485039128928526336,40165090,1485039128928526336,nan,nan,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/3f4cCmOHRX', 'expanded_url': 'https://paper.li/ev3atese/1361422535?share_id=28e3bd60-7bdf-11ec-a4a9-fa163ed80008', 'display_url': 'paper.li/ev3atese/13614…'}], 'hashtags': [{'start': 50, 'end': 63, 'tag': 'pressnight22'}, {'start': 64, 'end': 74, 'tag': 'blackpink'}]}"
2022-01-22T23:58:12.000Z,None,"@BLACKPINK is one of some musician whose not afraid to show themselves inside a recording studio and flexing their real vocals to the world.

🎥: BLACKPINK: Light Up The Sky

#BLACKPINK #블랙핑크  #Jisoo #지수 #Jennie #제니 #Rosé #로제 #Lisa #리사 https://t.co/PUZdAH5Q5u",en,0,0,0,0,1485039122255585280,4919623525,1485039122255585280,1273850774380883975,nan,"{'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/PUZdAH5Q5u', 'expanded_url': 'https://twitter.com/aegyokeu/status/1485039122255585280/photo/1', 'display_url': 'pic.twitter.com/PUZdAH5Q5u'}, {'start': 235, 'end': 258, 'url': 'https://t.co/PUZdAH5Q5u', 'expanded_url': 'https://twitter.com/aegyokeu/status/1485039122255585280/photo/1', 'display_url': 'pic.twitter.com/PUZdAH5Q5u'}, {'start': 235, 'end': 258, 'url': 'https://t.co/PUZdAH5Q5u', 'expanded_url': 'https://twitter.com/aegyokeu/status/1485039122255585280/photo/1', 'display_url': 'pic.twitter.com/PUZdAH5Q5u'}, {'start': 235, 'end': 258, 'url': 'https://t.co/PUZdAH5Q5u', 'expanded_url': 'https://twitter.com/aegyokeu/status/1485039122255585280/photo/1', 'display_url': 'pic.twitter.com/PUZdAH5Q5u'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 174, 'end': 184, 'tag': 'BLACKPINK'}, {'start': 185, 'end': 190, 'tag': '블랙핑크'}, {'start': 192, 'end': 198, 'tag': 'Jisoo'}, {'start': 199, 'end': 202, 'tag': '지수'}, {'start': 203, 'end': 210, 'tag': 'Jennie'}, {'start': 211, 'end': 214, 'tag': '제니'}, {'start': 215, 'end': 220, 'tag': 'Rosé'}, {'start': 221, 'end': 224, 'tag': '로제'}, {'start': 225, 'end': 230, 'tag': 'Lisa'}, {'start': 231, 'end': 234, 'tag': '리사'}], 'annotations': [{'start': 146, 'end': 154, 'probability': 0.5564, 'type': 'Organization', 'normalized_text': 'BLACKPINK'}]}"
2022-01-22T23:56:16.000Z,None,"Malaysian BLINKs vote #BLACKPINK for JOOX Malaysia Top Music Awards Year End 2021

- Top Fans Pick
- Top 5 Hits: International
- Top 5 Hits: K-pop
- Top 3 Karaoke: Trending Hits

https://t.co/4EzTmDIIDm

Ends on Jan 26, 2021

#JISOO #JENNIE #ROSÉ #LISA @BLACKPINK https://t.co/rwE0dW80N1",en,20,1,51,0,1485038636328534024,1157118192667545602,1485038636328534024,nan,nan,"{'urls': [{'start': 179, 'end': 202, 'url': 'https://t.co/4EzTmDIIDm', 'expanded_url': 'https://www.joox.com/tsh/renderer?pkey=h5_6bd0fa69-d1ab-4221-93e6-bc96eba8d1e7', 'display_url': 'joox.com/tsh/renderer?p…'}, {'start': 264, 'end': 287, 'url': 'https://t.co/rwE0dW80N1', 'expanded_url': 'https://twitter.com/iblinkzforvotes/status/1485038636328534024/photo/1', 'display_url': 'pic.twitter.com/rwE0dW80N1'}], 'mentions': [{'start': 253, 'end': 263, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 22, 'end': 32, 'tag': 'BLACKPINK'}, {'start': 226, 'end': 232, 'tag': 'JISOO'}, {'start': 233, 'end': 240, 'tag': 'JENNIE'}, {'start': 241, 'end': 246, 'tag': 'ROSÉ'}, {'start': 247, 'end': 252, 'tag': 'LISA'}]}"
2022-01-22T23:50:13.000Z,None,"Shop Mamamoo Merch at https://t.co/VtrCx9s2Vq with FREE Worldwide Shipping.
.
#mamamoo #hwasa #moonsun #bts #blackpink #twice https://t.co/6y7UGgeEUF",en,1,0,1,0,1485037113938788352,1105343275043561472,1485037113938788352,nan,nan,"{'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/VtrCx9s2Vq', 'expanded_url': 'http://bestkpopmerch.com/mamamoo-merch', 'display_url': 'bestkpopmerch.com/mamamoo-merch', 'images': [{'url': 'https://pbs.twimg.com/news_img/1483339933104418816/Rrpub2XR?format=jpg&name=orig', 'width': 1080, 'height': 1080}, {'url': 'https://pbs.twimg.com/news_img/1483339933104418816/Rrpub2XR?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'MAMAMOO MERCH ® | FREE Worldwide Shipping and Handling', 'description': 'Shop The Latest & Cheapest MAMAMOO MERCH: SWFS, Reality in Black, Red Moon, Memory etc Hoodies, Cases etc. Enjoy Up To 45% OFF + FREE WORLDWIDE SHIPPING.', 'unwound_url': 'https://bestkpopmerch.com/mamamoo-merch/'}, {'start': 126, 'end': 149, 'url': 'https://t.co/6y7UGgeEUF', 'expanded_url': 'https://twitter.com/MamamooMerch/status/1485037113938788352/photo/1', 'display_url': 'pic.twitter.com/6y7UGgeEUF'}], 'hashtags': [{'start': 78, 'end': 86, 'tag': 'mamamoo'}, {'start': 87, 'end': 93, 'tag': 'hwasa'}, {'start': 94, 'end': 102, 'tag': 'moonsun'}, {'start': 103, 'end': 107, 'tag': 'bts'}, {'start': 108, 'end': 118, 'tag': 'blackpink'}, {'start': 119, 'end': 125, 'tag': 'twice'}], 'annotations': [{'start': 5, 'end': 11, 'probability': 0.5318, 'type': 'Organization', 'normalized_text': 'Mamamoo'}]}"
2022-01-22T23:49:37.000Z,None,Cute @ygofficialblink @BLACKPINK #BLACKPINK https://t.co/fm4KSaLyWa,en,0,0,1,0,1485036965489614850,1316852721715015683,1485036965489614850,nan,nan,"{'urls': [{'start': 44, 'end': 67, 'url': 'https://t.co/fm4KSaLyWa', 'expanded_url': 'https://twitter.com/kpop_life_girl1/status/1485036965489614850/photo/1', 'display_url': 'pic.twitter.com/fm4KSaLyWa'}], 'mentions': [{'start': 5, 'end': 21, 'username': 'ygofficialblink', 'id': '878204370403250176'}, {'start': 22, 'end': 32, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 33, 'end': 43, 'tag': 'BLACKPINK'}]}"
2022-01-22T23:49:19.000Z,None,"RT kpopvotefanplus: 🧁FANPLUS : IDOLS BORN IN MARCH💗

‼️700K VTs

RULES : FOLLOW + LIKE + RETWEET + EVIDENCE

#BTS #EXO #BLACKPINK #StrayKi… park",en,0,0,0,0,1485036888889114625,116523772,1485036888889114625,nan,nan,"{'hashtags': [{'start': 109, 'end': 113, 'tag': 'BTS'}, {'start': 114, 'end': 118, 'tag': 'EXO'}, {'start': 119, 'end': 129, 'tag': 'BLACKPINK'}, {'start': 130, 'end': 138, 'tag': 'StrayKi'}]}"
2022-01-22T23:44:48.000Z,None,I’m performing #Blackpink tonight anddddd I can’t wait ☺️,en,0,4,15,1,1485035752513847297,408713368,1485035752513847297,nan,nan,"{'hashtags': [{'start': 15, 'end': 25, 'tag': 'Blackpink'}]}"
2022-01-22T23:39:41.000Z,None,"@CosmicAwards BLINK - BLACKPINK
#BLINK #BLACKPINK @BLACKPINK",en,0,0,1,0,1485034465084772356,1321158769494106112,1485000657044189190,1374413728448278528,nan,"{'mentions': [{'start': 0, 'end': 13, 'username': 'CosmicAwards', 'id': '1374413728448278528'}, {'start': 50, 'end': 60, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 32, 'end': 38, 'tag': 'BLINK'}, {'start': 39, 'end': 49, 'tag': 'BLACKPINK'}], 'annotations': [{'start': 22, 'end': 30, 'probability': 0.629, 'type': 'Organization', 'normalized_text': 'BLACKPINK'}]}"
2022-01-22T23:39:03.000Z,None,"Stream #IceCream
BLACKPINK #BLACKPINK selenagomez

https://t.co/xbSJu057xw",en,0,0,0,0,1485034304153559056,1306720162029146114,1485034304153559056,nan,nan,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/xbSJu057xw', 'expanded_url': 'https://www.youtube.com/watch?v=vRXZj0DzXIA', 'display_url': 'youtube.com/watch?v=vRXZj0…'}], 'hashtags': [{'start': 7, 'end': 16, 'tag': 'IceCream'}, {'start': 27, 'end': 37, 'tag': 'BLACKPINK'}], 'annotations': [{'start': 17, 'end': 25, 'probability': 0.69, 'type': 'Organization', 'normalized_text': 'BLACKPINK'}]}"
2022-01-22T23:38:40.000Z,None,"@CosmicAwards Blink best fandom
#BLINK #BLACKPINK 
@BLACKPINK",en,0,0,1,0,1485034207919415296,1391044259420282888,1485000657044189190,1374413728448278528,nan,"{'mentions': [{'start': 0, 'end': 13, 'username': 'CosmicAwards', 'id': '1374413728448278528'}, {'start': 51, 'end': 61, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 32, 'end': 38, 'tag': 'BLINK'}, {'start': 39, 'end': 49, 'tag': 'BLACKPINK'}]}"
2022-01-22T23:34:58.000Z,None,"lovesick girls en youtube

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/khbylZb3SF",en,0,0,1,0,1485033277996081161,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/khbylZb3SF', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485033277996081161/photo/1', 'display_url': 'pic.twitter.com/khbylZb3SF'}, {'start': 97, 'end': 120, 'url': 'https://t.co/khbylZb3SF', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485033277996081161/photo/1', 'display_url': 'pic.twitter.com/khbylZb3SF'}], 'mentions': [{'start': 86, 'end': 96, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 69, 'end': 79, 'tag': 'BLACKPINK'}, {'start': 80, 'end': 85, 'tag': '블랙핑크'}]}"
2022-01-22T23:33:33.000Z,None,"you never know en spotify

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/e3khM7fP3Z",en,0,0,0,0,1485032920368746503,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/e3khM7fP3Z', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032920368746503/photo/1', 'display_url': 'pic.twitter.com/e3khM7fP3Z'}, {'start': 97, 'end': 120, 'url': 'https://t.co/e3khM7fP3Z', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032920368746503/photo/1', 'display_url': 'pic.twitter.com/e3khM7fP3Z'}], 'mentions': [{'start': 86, 'end': 96, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 69, 'end': 79, 'tag': 'BLACKPINK'}, {'start': 80, 'end': 85, 'tag': '블랙핑크'}]}"
2022-01-22T23:32:39.000Z,None,"naver artículos 
7 https://t.co/EznYLRJCVd

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/VXUCfKGxSa",en,0,0,0,0,1485032695914766337,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/EznYLRJCVd', 'expanded_url': 'http://naver.me/5pj0NGFR', 'display_url': 'naver.me/5pj0NGFR'}, {'start': 114, 'end': 137, 'url': 'https://t.co/VXUCfKGxSa', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032695914766337/photo/1', 'display_url': 'pic.twitter.com/VXUCfKGxSa'}, {'start': 114, 'end': 137, 'url': 'https://t.co/VXUCfKGxSa', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032695914766337/photo/1', 'display_url': 'pic.twitter.com/VXUCfKGxSa'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:31:59.000Z,None,"naver artículos 
6 https://t.co/OBBSXN4SPF

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/YZz6elJK7o",en,0,0,0,0,1485032525156208642,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/OBBSXN4SPF', 'expanded_url': 'http://naver.me/5jYJ8FfU', 'display_url': 'naver.me/5jYJ8FfU'}, {'start': 114, 'end': 137, 'url': 'https://t.co/YZz6elJK7o', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032525156208642/photo/1', 'display_url': 'pic.twitter.com/YZz6elJK7o'}, {'start': 114, 'end': 137, 'url': 'https://t.co/YZz6elJK7o', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032525156208642/photo/1', 'display_url': 'pic.twitter.com/YZz6elJK7o'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:31:21.000Z,None,"naver artículos 
5 https://t.co/nJTMEz0G3l

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/a2d2mmkE9f",en,0,0,0,0,1485032366372495361,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/nJTMEz0G3l', 'expanded_url': 'http://naver.me/xLSWVKMh', 'display_url': 'naver.me/xLSWVKMh'}, {'start': 114, 'end': 137, 'url': 'https://t.co/a2d2mmkE9f', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032366372495361/photo/1', 'display_url': 'pic.twitter.com/a2d2mmkE9f'}, {'start': 114, 'end': 137, 'url': 'https://t.co/a2d2mmkE9f', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032366372495361/photo/1', 'display_url': 'pic.twitter.com/a2d2mmkE9f'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:30:44.000Z,None,"naver artículos 
4 https://t.co/D4IvLNku1I

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/dc8CB4UqC2",en,0,0,0,0,1485032211506241537,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/D4IvLNku1I', 'expanded_url': 'http://naver.me/529LlW5E', 'display_url': 'naver.me/529LlW5E'}, {'start': 114, 'end': 137, 'url': 'https://t.co/dc8CB4UqC2', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032211506241537/photo/1', 'display_url': 'pic.twitter.com/dc8CB4UqC2'}, {'start': 114, 'end': 137, 'url': 'https://t.co/dc8CB4UqC2', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032211506241537/photo/1', 'display_url': 'pic.twitter.com/dc8CB4UqC2'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:29:58.000Z,None,"naver artículos 
3 https://t.co/ASMsjxuxVg

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/zHn90zm4P3",en,0,0,0,0,1485032019432202253,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/ASMsjxuxVg', 'expanded_url': 'http://naver.me/x7c0vuIV', 'display_url': 'naver.me/x7c0vuIV'}, {'start': 114, 'end': 137, 'url': 'https://t.co/zHn90zm4P3', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032019432202253/photo/1', 'display_url': 'pic.twitter.com/zHn90zm4P3'}, {'start': 114, 'end': 137, 'url': 'https://t.co/zHn90zm4P3', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485032019432202253/photo/1', 'display_url': 'pic.twitter.com/zHn90zm4P3'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:29:16.000Z,None,"naver artículos 
2 https://t.co/kNBcPq3ECy

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/2AxJzQdjsN",en,0,0,0,0,1485031842143113217,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/kNBcPq3ECy', 'expanded_url': 'http://naver.me/FCLAzG4d', 'display_url': 'naver.me/FCLAzG4d'}, {'start': 114, 'end': 137, 'url': 'https://t.co/2AxJzQdjsN', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031842143113217/photo/1', 'display_url': 'pic.twitter.com/2AxJzQdjsN'}, {'start': 114, 'end': 137, 'url': 'https://t.co/2AxJzQdjsN', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031842143113217/photo/1', 'display_url': 'pic.twitter.com/2AxJzQdjsN'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:28:43.000Z,None,"naver artículos 
1 https://t.co/oNFchXA5BB

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/hMXkVAg2iC",en,0,0,0,0,1485031703039074309,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/oNFchXA5BB', 'expanded_url': 'http://naver.me/5FlmYrO7', 'display_url': 'naver.me/5FlmYrO7'}, {'start': 114, 'end': 137, 'url': 'https://t.co/hMXkVAg2iC', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031703039074309/photo/1', 'display_url': 'pic.twitter.com/hMXkVAg2iC'}, {'start': 114, 'end': 137, 'url': 'https://t.co/hMXkVAg2iC', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031703039074309/photo/1', 'display_url': 'pic.twitter.com/hMXkVAg2iC'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:28:06.000Z,None,"index rosé
youtube: https://t.co/FqGZU0l50b

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/9udKqM7cIk",en,0,0,0,0,1485031547933712388,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/FqGZU0l50b', 'expanded_url': 'http://bit.ly/314Zub7', 'display_url': 'bit.ly/314Zub7'}, {'start': 115, 'end': 138, 'url': 'https://t.co/9udKqM7cIk', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031547933712388/photo/1', 'display_url': 'pic.twitter.com/9udKqM7cIk'}, {'start': 115, 'end': 138, 'url': 'https://t.co/9udKqM7cIk', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031547933712388/photo/1', 'display_url': 'pic.twitter.com/9udKqM7cIk'}], 'mentions': [{'start': 104, 'end': 114, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 87, 'end': 97, 'tag': 'BLACKPINK'}, {'start': 98, 'end': 103, 'tag': '블랙핑크'}]}"
2022-01-22T23:26:47.000Z,None,"index rosé
wikipedia: https://t.co/EfIdQTbdtG

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/H5fvdE40ZV",en,0,0,0,0,1485031216382423051,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 22, 'end': 45, 'url': 'https://t.co/EfIdQTbdtG', 'expanded_url': 'http://bit.ly/3iL4E2B', 'display_url': 'bit.ly/3iL4E2B', 'images': [{'url': 'https://pbs.twimg.com/news_img/1484993111508008967/XAktgWXb?format=jpg&name=orig', 'width': 1080, 'height': 1269}, {'url': 'https://pbs.twimg.com/news_img/1484993111508008967/XAktgWXb?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': '로제 (가수) - 위키백과, 우리 모두의 백과사전', 'unwound_url': 'https://ko.m.wikipedia.org/wiki/%EB%A1%9C%EC%A0%9C_(%EA%B0%80%EC%88%98)'}, {'start': 117, 'end': 140, 'url': 'https://t.co/H5fvdE40ZV', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031216382423051/photo/1', 'display_url': 'pic.twitter.com/H5fvdE40ZV'}, {'start': 117, 'end': 140, 'url': 'https://t.co/H5fvdE40ZV', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031216382423051/photo/1', 'display_url': 'pic.twitter.com/H5fvdE40ZV'}], 'mentions': [{'start': 106, 'end': 116, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 89, 'end': 99, 'tag': 'BLACKPINK'}, {'start': 100, 'end': 105, 'tag': '블랙핑크'}]}"
2022-01-22T23:26:07.000Z,None,"index rosé
google: https://t.co/SWTONwznYq

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/gUtwXtFyOA",en,0,0,0,0,1485031050208325632,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 19, 'end': 42, 'url': 'https://t.co/SWTONwznYq', 'expanded_url': 'http://bit.ly/2WfkVSI', 'display_url': 'bit.ly/2WfkVSI'}, {'start': 114, 'end': 137, 'url': 'https://t.co/gUtwXtFyOA', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031050208325632/photo/1', 'display_url': 'pic.twitter.com/gUtwXtFyOA'}, {'start': 114, 'end': 137, 'url': 'https://t.co/gUtwXtFyOA', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485031050208325632/photo/1', 'display_url': 'pic.twitter.com/gUtwXtFyOA'}], 'mentions': [{'start': 103, 'end': 113, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 86, 'end': 96, 'tag': 'BLACKPINK'}, {'start': 97, 'end': 102, 'tag': '블랙핑크'}]}"
2022-01-22T23:25:50.000Z,None,"I can't stop posting about these pictures lmao. 
#JISOO #SnowdropEp12 #actress #BLACKPINK https://t.co/qAMjIrgA5z",en,3,0,12,0,1485030979685261314,1398175840060518400,1485030979685261314,nan,nan,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/qAMjIrgA5z', 'expanded_url': 'https://twitter.com/chilygobrrrr/status/1485030979685261314/photo/1', 'display_url': 'pic.twitter.com/qAMjIrgA5z'}], 'hashtags': [{'start': 49, 'end': 55, 'tag': 'JISOO'}, {'start': 56, 'end': 69, 'tag': 'SnowdropEp12'}, {'start': 70, 'end': 78, 'tag': 'actress'}, {'start': 79, 'end': 89, 'tag': 'BLACKPINK'}]}"
2022-01-22T23:24:42.000Z,None,"index rosé
nate: https://t.co/Tb2bzw9gFb

— they're my light and my happiness  블랙핑크 #BLACKPINK #블랙핑크 @BLACKPINK https://t.co/XtPRiNQRlN",en,0,0,0,0,1485030695072325635,1306337883356311552,1484999443183280137,1306337883356311552,nan,"{'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/Tb2bzw9gFb', 'expanded_url': 'http://bit.ly/3G5wzov', 'display_url': 'bit.ly/3G5wzov'}, {'start': 112, 'end': 135, 'url': 'https://t.co/XtPRiNQRlN', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485030695072325635/photo/1', 'display_url': 'pic.twitter.com/XtPRiNQRlN'}, {'start': 112, 'end': 135, 'url': 'https://t.co/XtPRiNQRlN', 'expanded_url': 'https://twitter.com/jinsooclub/status/1485030695072325635/photo/1', 'display_url': 'pic.twitter.com/XtPRiNQRlN'}], 'mentions': [{'start': 101, 'end': 111, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 84, 'end': 94, 'tag': 'BLACKPINK'}, {'start': 95, 'end': 100, 'tag': '블랙핑크'}]}"
2022-01-22T23:23:06.000Z,None,"Lisoo🥵

#JISOO #LISA #BLACKPINK https://t.co/3Q6wojjwrw",en,1,0,1,0,1485030292385513472,1261046171277185030,1485030292385513472,nan,nan,"{'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/3Q6wojjwrw', 'expanded_url': 'https://twitter.com/jenstrongest_/status/1485030292385513472/video/1', 'display_url': 'pic.twitter.com/3Q6wojjwrw'}], 'hashtags': [{'start': 8, 'end': 14, 'tag': 'JISOO'}, {'start': 15, 'end': 20, 'tag': 'LISA'}, {'start': 21, 'end': 31, 'tag': 'BLACKPINK'}]}"
